,1st_committer,committers
45,Linda_pp,"['Linda_pp', 'Bram Moolenaar', 'rhysd', 'Guillaume Simard', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
46,Bram Moolenaar,"['Bram Moolenaar', 'rhysd', 'Guillaume Simard', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
47,rhysd,"['rhysd', 'Guillaume Simard', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
48,Guillaume Simard,"['Guillaume Simard', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
49,The Dax,"['The Dax', 'Max K', 'Kate J. Temkin', 'Luke Street', 'Benoit7413', 'MerryMage', 'Kate Temkin', 'Hylian', 'Rajko Stojadinovic', 'CyberVision', 'TuxSH', 'Drakia', 'Resaec', 'misson20000', 'DavidBuchanan314', 'natinusala', 'TrainDoctor', 'SciresM', 'Kurt', 'jul2003', 'Traiver', 'Thomas Guillemard', 'Mike H', 'Michael Scire', 'hexkyz', 'Tomasz Moń', 'Léo Lam', 'langerhans', 'Mat M', 'roblabla', 'Pika', 'jakibaki', 'Lioncash', 'Naomi Peori', 'Timothy Slater', 'Tony Wasserka', 'Merry', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
50,Max K,"['Max K', 'Kate J. Temkin', 'Luke Street', 'Benoit7413', 'MerryMage', 'Kate Temkin', 'Hylian', 'Rajko Stojadinovic', 'CyberVision', 'TuxSH', 'Drakia', 'Resaec', 'misson20000', 'DavidBuchanan314', 'natinusala', 'TrainDoctor', 'SciresM', 'Kurt', 'jul2003', 'Traiver', 'Thomas Guillemard', 'Mike H', 'Michael Scire', 'hexkyz', 'Tomasz Moń', 'Léo Lam', 'langerhans', 'Mat M', 'roblabla', 'Pika', 'jakibaki', 'Lioncash', 'Naomi Peori', 'Timothy Slater', 'Tony Wasserka', 'Merry', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
51,Kate J. Temkin,"['Kate J. Temkin', 'Luke Street', 'Benoit7413', 'MerryMage', 'Kate Temkin', 'Hylian', 'Rajko Stojadinovic', 'CyberVision', 'TuxSH', 'Drakia', 'Resaec', 'misson20000', 'DavidBuchanan314', 'natinusala', 'TrainDoctor', 'SciresM', 'Kurt', 'jul2003', 'Traiver', 'Thomas Guillemard', 'Mike H', 'Michael Scire', 'hexkyz', 'Tomasz Moń', 'Léo Lam', 'langerhans', 'Mat M', 'roblabla', 'Pika', 'jakibaki', 'Lioncash', 'Naomi Peori', 'Timothy Slater', 'Tony Wasserka', 'Merry', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
52,Luke Street,"['Luke Street', 'Benoit7413', 'MerryMage', 'Kate Temkin', 'Hylian', 'Rajko Stojadinovic', 'CyberVision', 'TuxSH', 'Drakia', 'Resaec', 'misson20000', 'DavidBuchanan314', 'natinusala', 'TrainDoctor', 'SciresM', 'Kurt', 'jul2003', 'Traiver', 'Thomas Guillemard', 'Mike H', 'Michael Scire', 'hexkyz', 'Tomasz Moń', 'Léo Lam', 'langerhans', 'Mat M', 'roblabla', 'Pika', 'jakibaki', 'Lioncash', 'Naomi Peori', 'Timothy Slater', 'Tony Wasserka', 'Merry', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
53,Benoit7413,"['Benoit7413', 'MerryMage', 'Kate Temkin', 'Hylian', 'Rajko Stojadinovic', 'CyberVision', 'TuxSH', 'Drakia', 'Resaec', 'misson20000', 'DavidBuchanan314', 'natinusala', 'TrainDoctor', 'SciresM', 'Kurt', 'jul2003', 'Traiver', 'Thomas Guillemard', 'Mike H', 'Michael Scire', 'hexkyz', 'Tomasz Moń', 'Léo Lam', 'langerhans', 'Mat M', 'roblabla', 'Pika', 'jakibaki', 'Lioncash', 'Naomi Peori', 'Timothy Slater', 'Tony Wasserka', 'Merry', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
54,MerryMage,"['MerryMage', 'Kate Temkin', 'Hylian', 'Rajko Stojadinovic', 'CyberVision', 'TuxSH', 'Drakia', 'Resaec', 'misson20000', 'DavidBuchanan314', 'natinusala', 'TrainDoctor', 'SciresM', 'Kurt', 'jul2003', 'Traiver', 'Thomas Guillemard', 'Mike H', 'Michael Scire', 'hexkyz', 'Tomasz Moń', 'Léo Lam', 'langerhans', 'Mat M', 'roblabla', 'Pika', 'jakibaki', 'Lioncash', 'Naomi Peori', 'Timothy Slater', 'Tony Wasserka', 'Merry', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
55,Kate Temkin,"['Kate Temkin', 'Hylian', 'Rajko Stojadinovic', 'CyberVision', 'TuxSH', 'Drakia', 'Resaec', 'misson20000', 'DavidBuchanan314', 'natinusala', 'TrainDoctor', 'SciresM', 'Kurt', 'jul2003', 'Traiver', 'Thomas Guillemard', 'Mike H', 'Michael Scire', 'hexkyz', 'Tomasz Moń', 'Léo Lam', 'langerhans', 'Mat M', 'roblabla', 'Pika', 'jakibaki', 'Lioncash', 'Naomi Peori', 'Timothy Slater', 'Tony Wasserka', 'Merry', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
56,Hylian,"['Hylian', 'Rajko Stojadinovic', 'CyberVision', 'TuxSH', 'Drakia', 'Resaec', 'misson20000', 'DavidBuchanan314', 'natinusala', 'TrainDoctor', 'SciresM', 'Kurt', 'jul2003', 'Traiver', 'Thomas Guillemard', 'Mike H', 'Michael Scire', 'hexkyz', 'Tomasz Moń', 'Léo Lam', 'langerhans', 'Mat M', 'roblabla', 'Pika', 'jakibaki', 'Lioncash', 'Naomi Peori', 'Timothy Slater', 'Tony Wasserka', 'Merry', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
57,Rajko Stojadinovic,"['Rajko Stojadinovic', 'Ced2911', 'Selver-gba', 'CrimsonMaple', 'balika011', 'Drakia', 'st4rk', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
58,CyberVision,"['CyberVision', 'TuxSH', 'Drakia', 'Resaec', 'misson20000', 'DavidBuchanan314', 'natinusala', 'TrainDoctor', 'SciresM', 'Kurt', 'jul2003', 'Traiver', 'Thomas Guillemard', 'Mike H', 'Michael Scire', 'hexkyz', 'Tomasz Moń', 'Léo Lam', 'langerhans', 'Mat M', 'roblabla', 'Pika', 'jakibaki', 'Lioncash', 'Naomi Peori', 'Timothy Slater', 'Tony Wasserka', 'Merry', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
59,TuxSH,"['TuxSH', 'Drakia', 'Resaec', 'misson20000', 'DavidBuchanan314', 'natinusala', 'TrainDoctor', 'SciresM', 'Kurt', 'jul2003', 'Traiver', 'Thomas Guillemard', 'Mike H', 'Michael Scire', 'hexkyz', 'Tomasz Moń', 'Léo Lam', 'langerhans', 'Mat M', 'roblabla', 'Pika', 'jakibaki', 'Lioncash', 'Naomi Peori', 'Timothy Slater', 'Tony Wasserka', 'Merry', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
60,Drakia,"['Drakia', 'st4rk', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
61,Resaec,"['Resaec', 'misson20000', 'DavidBuchanan314', 'natinusala', 'TrainDoctor', 'SciresM', 'Kurt', 'jul2003', 'Traiver', 'Thomas Guillemard', 'Mike H', 'Michael Scire', 'hexkyz', 'Tomasz Moń', 'Léo Lam', 'langerhans', 'Mat M', 'roblabla', 'Pika', 'jakibaki', 'Lioncash', 'Naomi Peori', 'Timothy Slater', 'Tony Wasserka', 'Merry', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
