,1st_committer,committers
20,Vincent Povirk,"['Vincent Povirk', 'John Schoenick', 'Gravemind', 'Christian Lanig', 'Krish De Souza', 'Józef Kucia', 'Steven Noonan', 'Huw Davies', 'Tom', 'hdmap', 'Pierre-Loup A. Griffais', 'Zebediah Figura', 'Ben Abbott', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
21,John Schoenick,"['John Schoenick', 'Gravemind', 'Christian Lanig', 'Krish De Souza', 'Józef Kucia', 'Steven Noonan', 'Huw Davies', 'Tom', 'hdmap', 'Pierre-Loup A. Griffais', 'Zebediah Figura', 'Ben Abbott', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
22,Gravemind,"['Gravemind', 'Christian Lanig', 'Krish De Souza', 'Józef Kucia', 'Steven Noonan', 'Huw Davies', 'Tom', 'hdmap', 'Pierre-Loup A. Griffais', 'Zebediah Figura', 'Ben Abbott', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
23,Christian Lanig,"['Christian Lanig', 'Krish De Souza', 'Józef Kucia', 'Steven Noonan', 'Huw Davies', 'Tom', 'hdmap', 'Pierre-Loup A. Griffais', 'Zebediah Figura', 'Ben Abbott', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
24,Krish De Souza,"['Krish De Souza', 'Kaurin', 'Peter Mortensen', 'Chris Kim', 'l2y', 'TheHolyC', 'Carl M. Lane', 'James Smith', 'Karl Fleischmann', 'Joseph Mulray', 'Tyler Crawford', 'Filip Czaplicki', 'iotashan', 'Sebastian Schmidt', 'Casey Li', 'Alex', 'Jacob Glueck', 'Daniel Segarra', 'James Bendig', 'Ben Massingill', 'Chris Gregory', 'aemc', 'pjcv', 'Lutz Eichler', 'makz27', 'Juan Jesús García de Soria', 'Seth Jones', 'Daniel Rodríguez Gil', 'Matt Anger', 'Daniel Latorre', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
25,Józef Kucia,"['Józef Kucia', 'Steven Noonan', 'Huw Davies', 'Tom', 'hdmap', 'Pierre-Loup A. Griffais', 'Zebediah Figura', 'Ben Abbott', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
26,Steven Noonan,"['Steven Noonan', 'Fletcher Dunn', 'Eliza Velasquez', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
27,Huw Davies,"['Huw Davies', 'Tom', 'hdmap', 'Pierre-Loup A. Griffais', 'Zebediah Figura', 'Ben Abbott', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
28,Tom,"['Tom', 'hdmap', 'Pierre-Loup A. Griffais', 'Zebediah Figura', 'Ben Abbott', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
29,hdmap,"['hdmap', 'Pierre-Loup A. Griffais', 'Zebediah Figura', 'Ben Abbott', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
30,Pierre-Loup A. Griffais,"['Pierre-Loup A. Griffais', 'Zebediah Figura', 'Ben Abbott', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
31,Zebediah Figura,"['Zebediah Figura', 'Ben Abbott', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
32,Ben Abbott,"['Ben Abbott', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
33,Jarek Syrylak,"['Jarek Syrylak', 'Christopher J. Gilbert', 'Derek ""Turtle"" Roe', 'Dharmin K Shah', 'Kloen Lansfiel', 'Robin Lambertz', 'Matthew Brener', 'Andrix44', 'noah the goodra', 'Sean', 'Dante38490', 'heapo', 'fearlessTobi', 'Max Thomas', 'Rohit Nirmal', 'Jeffrey Pfau', 'tgsm', 'Alexandre LittleWhite Laurent', 'archshift', 'Lectem', 'Cruel', 'unknown', 'Sean Maas', 'scurest', 'Filiph Sandström', 'Daniel Lim Wee Soong', 'NeatNit', 'aroulin', 'Valentin Vanelslande', 'Philippe Babin', 'B3n30', 'Mat M', 'JSFernandes', 'Gareth Poole', '3ds-emu', 'Thomas Farr', 'Disruption', 'Cereal-Killa', 'Khangaroo', 'Maribel', 'wwylele', 'freiro', 'Frederic Meyer', 'Thog', 'TheKoopaKingdom', 'Otávio Pace', 'xdec', 'ThaMighty90', 'Unknown', 'tech4me', 'Luke Street', 'Michał Janiszewski', 'Marcos Vitali', 'shinyquagsire23', 'Dave Leaver', 'Yuri Kunde Schlesner', 'fincs', 'Zion Nimchuk', 'liushuyu', 'Kloen', 'N00byKing', 'Simonx22', 'rob turner', 'Hexagon12', 'darkf', 'Trung Do', 'Schplee', 'SonofUgly', 'ShizZy', 'jlachniet', 'adityaruplaha', 'David Marcec', 'emmauss', 'Mathieu Vaillancourt', 'Flame Sage', 'chrisvj', 'Dale Whinham', 'Laku', 'goaaats', 'Markus Wick', 'danzel', 'shizzy1', 'Zhu PengFei', 'Andy Tran', 'balika011', 'Apology11', 'spycrab', 'stone3311', 'Vamsi Krishna', 'Mathew Maidment', 'gdkchan', 'Sethpaien', 'OatmealDome', 'CaptV0rt3x', 'raven02', 'Benjamin Barenblat', 'Emmanuel Gil Peyrot', 'Zaneo', 'Pengfei Zhu', 'Andrea Pascal', 'Evgeni Danailov', 'MysticExile', 'LFsWang', 'Carl Kenner', 'Rozlette', 'Tobias', 'Alex Touchet', 'Nico Bosshard', 'Daniel Lundqvist', 'Jonathan Hao', 'Anthony J. Bentley', 'JamePeng', 'Weiyi Wang', 'Chin', 'chris062689', 'Patrick Martin', 'tfarley', 'Henrik Rydgard', 'st4rk', 'Darius Goad', 'MerryMage', 'Dwayne Slater', 'James', 'coc4tm', 'Subv', 'Johannes Ekberg', 'Lioncash', 'Frederic L', 'Bartosz Kaszubowski', 'Zach Hilman', 'linkmauve', 'flerovium^-^', 'greggameplayer', 'James Rowe', 'Alexander Laties', 'Henrik Rydgård', 'ichfly', 'DaMan', 'Kevin Hartman', 'Merry', 'Jcw87', 'András Domonkos', 'Normmatt', 'Ryan Loebs', 'Cameron Cawley', 'Vishal Sharma', 'Huw Pascoe', 'Sacha', 'Albin Bernhardsson', 'Jan Beich', 'vaguilar', 'jphalimi', 'emmaus', 'Hedges', 'purpasmart96', 'Marcos', 'Klöen Lansfiel', 'Dragios', 'Anthony', 'Pierre de La Morinerie', 'condut', 'Sam Spilsbury', 'KAMiKAZOW', 'Tony Wasserka', 'Patrick Elsässer', 'River City Ransomware', 'LittleWhite', 'muemart', 'chinhodado', 'Harry Prevor', 'Kingcom', 'j-selby', 'Michael Theall', 'Zhuowei Zhang', 'Greg Wicks', 'Michael Scire', 'DeeJayBro', 'mailwl', 'bunnei', '3dsemu', 'Hyper', 'Clienthax', 'exhalatio', 'literalmente-game', 'Rodolfo Bogado', 'David', 'Michael', 'Vitor', 'ReinUsesLisp', 'Sebastian Valle', 'zhupengfei', 'Frederic Laing', 'FernandoS27', 'Thomas Edvalson', 'Pringo', 'BreadFish64', 'V.Kalyuzhny', 'Fernando Sahmkow', 'Jannik Vogel', 'Ricardo de Almeida Gonzaga', 'noah katz', 'polaris-', 'Jens Schmer', 'Jake Merdich', 'Gareth Higgins', 'Phillip Stephens', 'Tiago Morais Morgado', 'zawata', 'Matthias Ernst', 'pippo2931', 'Anon', 'Martin Lindhe', 'Jules Blok', 'bsaleil']"
